n, mean, var, SE_mean, SE_var, mean_lower95, mean_upper95, var_lower95, var_upper95
100,-0.428002,1.885491,0.137313,0.267992,-0.697136,-0.158869,1.360227,2.410755
100,-0.687796,2.264908,0.150496,0.321920,-0.982768,-0.392823,1.633944,2.895871
100,-0.386936,2.535063,0.159219,0.360318,-0.699005,-0.074867,1.828840,3.241287
100,-0.507082,2.060563,0.143547,0.292876,-0.788433,-0.225731,1.486526,2.634599
100,-0.450269,2.072092,0.143948,0.294514,-0.732406,-0.168131,1.494844,2.649340
100,-0.368103,1.740371,0.131923,0.247366,-0.626673,-0.109534,1.255535,2.225208
100,-0.349470,2.099165,0.144885,0.298362,-0.633445,-0.065496,1.514375,2.683955
100,-0.993119,1.924332,0.138720,0.273513,-1.265011,-0.721227,1.388247,2.460417
100,-0.494459,1.951301,0.139689,0.277346,-0.768249,-0.220669,1.407703,2.494899
100,-0.379580,2.128962,0.145910,0.302598,-0.665563,-0.093597,1.535871,2.722054
100,-0.435694,1.760072,0.132668,0.250166,-0.695723,-0.175665,1.269747,2.250397
100,-0.326637,2.130784,0.145972,0.302856,-0.612742,-0.040532,1.537185,2.724383
100,-0.537442,1.847712,0.135931,0.262622,-0.803866,-0.271018,1.332972,2.362452
100,-0.480960,1.761419,0.132718,0.250357,-0.741089,-0.220832,1.270719,2.252119
100,-0.497520,1.737784,0.131825,0.246998,-0.755897,-0.239143,1.253668,2.221900
100,-0.510473,1.986067,0.140928,0.282287,-0.786691,-0.234254,1.432784,2.539350
100,-0.343422,2.290096,0.151331,0.325500,-0.640030,-0.046814,1.652116,2.928077
100,-0.310706,1.874348,0.136907,0.266408,-0.579043,-0.042368,1.352188,2.396508
100,-0.561047,1.939396,0.139262,0.275654,-0.834001,-0.288093,1.399115,2.479678
100,-0.403415,2.463942,0.156969,0.350209,-0.711075,-0.095755,1.777531,3.150353
100,-0.317293,2.306290,0.151865,0.327802,-0.614948,-0.019638,1.663798,2.948781
100,-0.460602,1.822963,0.135017,0.259105,-0.725236,-0.195968,1.315118,2.330808
100,-0.615150,1.929359,0.138901,0.274227,-0.887396,-0.342903,1.391874,2.466844
100,-0.578835,1.815496,0.134740,0.258043,-0.842926,-0.314744,1.309731,2.321262
100,-0.481754,1.875802,0.136960,0.266615,-0.750196,-0.213313,1.353237,2.398367
100,-0.358653,2.165503,0.147156,0.307791,-0.647079,-0.070226,1.562232,2.768773
100,-0.299473,1.979515,0.140695,0.281356,-0.575236,-0.023710,1.428057,2.530973
100,-0.514762,1.729668,0.131517,0.245844,-0.772535,-0.256989,1.247813,2.211523
100,-0.782346,1.935367,0.139117,0.275081,-1.055017,-0.509676,1.396208,2.474525
100,-0.352580,2.016491,0.142003,0.286612,-0.630906,-0.074254,1.454732,2.578250
100,-0.522222,2.027790,0.142400,0.288218,-0.801326,-0.243117,1.462884,2.592696
100,-0.335160,1.640080,0.128066,0.233111,-0.586169,-0.084151,1.183183,2.096977
100,-0.732097,2.111211,0.145300,0.300075,-1.016886,-0.447309,1.523065,2.699357
100,-0.695942,1.775684,0.133255,0.252385,-0.957121,-0.434763,1.281010,2.270358
100,-0.330700,2.323100,0.152417,0.330191,-0.629438,-0.031963,1.675925,2.970274
100,-0.555232,1.658195,0.128771,0.235686,-0.807623,-0.302841,1.196251,2.120138
100,-0.635878,2.156720,0.146858,0.306543,-0.923719,-0.348036,1.555896,2.757544
100,-0.565540,2.341044,0.153005,0.332741,-0.865429,-0.265651,1.688870,2.993217
100,-0.562645,2.123993,0.145739,0.301891,-0.848294,-0.276996,1.532286,2.715700
100,-0.400158,1.962429,0.140087,0.278928,-0.674728,-0.125588,1.415731,2.509127
100,-0.531208,1.925449,0.138761,0.273671,-0.803179,-0.259238,1.389053,2.461845
100,-0.584032,2.424716,0.155715,0.344634,-0.889234,-0.278831,1.749233,3.100198
100,-0.567460,1.955228,0.139829,0.277904,-0.841525,-0.293394,1.410536,2.499920
100,-0.631554,2.203873,0.148454,0.313245,-0.922525,-0.340583,1.589913,2.817833
100,-0.539231,2.308355,0.151933,0.328095,-0.837019,-0.241443,1.665288,2.951422
100,-0.625263,2.732212,0.165294,0.388340,-0.949240,-0.301287,1.971066,3.493358
100,-0.808581,2.371882,0.154009,0.337125,-1.110439,-0.506723,1.711118,3.032647
100,-0.283892,1.730992,0.131567,0.246033,-0.541763,-0.026020,1.248768,2.213216
100,-0.752592,1.805559,0.134371,0.256631,-1.015959,-0.489224,1.302563,2.308556
100,-0.488597,2.002349,0.141504,0.284601,-0.765945,-0.211248,1.444530,2.560167
100,-0.427019,1.959756,0.139991,0.278548,-0.701402,-0.152636,1.413803,2.505709
100,-0.652986,2.145157,0.146464,0.304899,-0.940055,-0.365918,1.547554,2.742760
100,-0.700752,2.219841,0.148991,0.315514,-0.992775,-0.408729,1.601433,2.838249
100,-0.682962,2.030878,0.142509,0.288656,-0.962280,-0.403645,1.465111,2.596644
100,-0.506850,2.234162,0.149471,0.317550,-0.799813,-0.213887,1.611764,2.856560
100,-0.121104,2.265574,0.150518,0.322015,-0.416120,0.173912,1.634425,2.896723
100,-0.494427,2.012992,0.141880,0.286114,-0.772512,-0.216343,1.452208,2.573775
100,-0.660679,1.901242,0.137886,0.270231,-0.930934,-0.390423,1.371589,2.430894
100,-0.413028,2.147511,0.146544,0.305234,-0.700254,-0.125802,1.549252,2.745769
100,-0.594444,2.336800,0.152866,0.332138,-0.894061,-0.294827,1.685809,2.987791
100,-0.383546,1.729599,0.131514,0.245835,-0.641314,-0.125778,1.247764,2.211435
100,-0.314743,2.361784,0.153681,0.335689,-0.615958,-0.013528,1.703833,3.019736
100,-0.473659,2.141066,0.146324,0.304318,-0.760453,-0.186864,1.544603,2.737529
100,-0.279739,2.213366,0.148774,0.314594,-0.571336,0.011857,1.596761,2.829970
100,-0.512936,2.012623,0.141867,0.286062,-0.790995,-0.234876,1.451942,2.573304
100,-0.474051,2.038819,0.142787,0.289785,-0.753914,-0.194188,1.470840,2.606797
100,-0.269786,2.026695,0.142362,0.288062,-0.548816,0.009243,1.462094,2.591297
100,-0.291371,1.606930,0.126765,0.228399,-0.539830,-0.042912,1.159268,2.054593
100,-0.520568,2.040405,0.142843,0.290011,-0.800540,-0.240596,1.471984,2.608826
100,-0.551011,2.116194,0.145471,0.300783,-0.836135,-0.265887,1.526660,2.705728
100,-0.404517,2.093472,0.144688,0.297553,-0.688106,-0.120928,1.510268,2.676677
100,-0.649592,1.904158,0.137991,0.270645,-0.920055,-0.379130,1.373693,2.434622
100,-0.292503,2.262605,0.150420,0.321593,-0.587326,0.002319,1.632284,2.892927
100,-0.530673,1.638765,0.128014,0.232924,-0.781581,-0.279765,1.182234,2.095296
100,-0.626693,2.047355,0.143086,0.290998,-0.907142,-0.346245,1.476998,2.617711
100,-0.609699,2.221320,0.149041,0.315725,-0.901819,-0.317578,1.602499,2.840140
100,-0.495334,1.691710,0.130066,0.240449,-0.750263,-0.240405,1.220430,2.162991
100,-0.658780,2.103468,0.145033,0.298974,-0.943045,-0.374514,1.517479,2.689457
100,-0.588119,2.093778,0.144699,0.297597,-0.871729,-0.304509,1.510489,2.677067
100,-0.605465,1.887707,0.137394,0.268307,-0.874757,-0.336173,1.361825,2.413589
100,-0.373258,1.323599,0.115048,0.188128,-0.598751,-0.147764,0.954867,1.692330
100,-0.451553,2.008299,0.141714,0.285447,-0.729313,-0.173793,1.448822,2.567775
100,-0.504391,2.279224,0.150971,0.323955,-0.800295,-0.208488,1.644272,2.914175
100,-0.547819,1.864540,0.136548,0.265014,-0.815453,-0.280185,1.345112,2.383968
100,-0.420055,2.100031,0.144915,0.298485,-0.704088,-0.136022,1.514999,2.685062
100,-0.665384,2.734299,0.165357,0.388636,-0.989484,-0.341284,1.972572,3.496026
100,-0.339848,2.097824,0.144839,0.298172,-0.623732,-0.055964,1.513408,2.682241
100,-0.573201,1.927237,0.138825,0.273925,-0.845298,-0.301104,1.390343,2.464130
100,-0.356058,1.715555,0.130979,0.243838,-0.612778,-0.099339,1.237632,2.193478
100,-0.523652,1.624151,0.127442,0.230847,-0.773438,-0.273865,1.171691,2.076610
100,-0.349826,1.551046,0.124541,0.220456,-0.593926,-0.105725,1.118952,1.983139
100,-0.607711,2.802958,0.167420,0.398395,-0.935855,-0.279567,2.022103,3.583812
100,-0.565626,2.117589,0.145519,0.300981,-0.850844,-0.280408,1.527666,2.707512
100,-0.346377,2.982453,0.172698,0.423907,-0.684865,-0.007890,2.151594,3.813311
100,-0.594518,1.896948,0.137730,0.269620,-0.864468,-0.324568,1.368492,2.425404
100,-0.390086,2.110504,0.145276,0.299974,-0.674827,-0.105346,1.522555,2.698453
100,-0.500328,1.815141,0.134727,0.257993,-0.764393,-0.236263,1.309475,2.320807
100,-0.581412,2.447351,0.156440,0.347851,-0.888035,-0.274789,1.765562,3.129139
100,-0.371112,2.239971,0.149665,0.318376,-0.664456,-0.077768,1.615955,2.863987
100,-0.495275,1.937908,0.139209,0.275442,-0.768124,-0.222425,1.398041,2.477775
100,-0.346829,1.569140,0.125265,0.223028,-0.592349,-0.101309,1.132005,2.006274
100,-0.641670,2.030941,0.142511,0.288665,-0.920992,-0.362348,1.465157,2.596725
100,-0.596274,1.754156,0.132445,0.249325,-0.855866,-0.336683,1.265479,2.242833
100,-0.385791,1.833620,0.135411,0.260619,-0.651197,-0.120385,1.322806,2.344434
100,-0.502766,1.708187,0.130698,0.242791,-0.758934,-0.246599,1.232317,2.184058
100,-0.819868,1.907267,0.138104,0.271087,-1.090551,-0.549184,1.375936,2.438598
100,-0.652959,2.245653,0.149855,0.319183,-0.946675,-0.359243,1.620054,2.871252
100,-0.390349,1.923643,0.138695,0.273415,-0.662192,-0.118506,1.387750,2.459536
100,-0.710665,2.600365,0.161256,0.369600,-1.026727,-0.394602,1.875949,3.324780
100,-0.509045,2.216946,0.148894,0.315103,-0.800877,-0.217212,1.599344,2.834548
100,-0.518348,2.230216,0.149339,0.316989,-0.811053,-0.225643,1.608917,2.851515
100,-0.461622,2.000379,0.141435,0.284321,-0.738834,-0.184410,1.443109,2.557649
100,-0.573807,1.952399,0.139728,0.277502,-0.847675,-0.299940,1.408495,2.496303
100,-0.416777,2.034003,0.142618,0.289101,-0.696309,-0.137245,1.467366,2.600641
100,-0.526525,2.000359,0.141434,0.284319,-0.803735,-0.249314,1.443094,2.557623
100,-0.387716,1.724606,0.131324,0.245125,-0.645111,-0.130320,1.244161,2.205051
100,-0.601343,1.790069,0.133793,0.254429,-0.863578,-0.339108,1.291388,2.288751
100,-0.548873,1.932499,0.139014,0.274673,-0.821341,-0.276405,1.394139,2.470859
100,-0.595785,1.721185,0.131194,0.244639,-0.852925,-0.338645,1.241693,2.200676
100,-0.440351,1.812682,0.134636,0.257643,-0.704237,-0.176465,1.307701,2.317663
100,-0.462133,2.025849,0.142332,0.287942,-0.741104,-0.183161,1.461484,2.590215
100,-0.471033,1.522721,0.123399,0.216430,-0.712894,-0.229172,1.098518,1.946924
100,-0.545634,1.708731,0.130718,0.242868,-0.801842,-0.289426,1.232709,2.184753
100,-0.706231,1.731275,0.131578,0.246073,-0.964124,-0.448338,1.248972,2.213577
100,-0.723829,1.667828,0.129144,0.237055,-0.976952,-0.470706,1.203201,2.132456
100,-0.279048,1.884025,0.137260,0.267784,-0.548077,-0.010019,1.359169,2.408881
100,-0.444769,2.186002,0.147851,0.310705,-0.734557,-0.154980,1.577021,2.794984
100,-0.097148,2.185297,0.147827,0.310605,-0.386890,0.192594,1.576512,2.794082
100,-0.638760,2.040631,0.142851,0.290043,-0.918747,-0.358773,1.472148,2.609115
100,-0.597549,1.475518,0.121471,0.209721,-0.835632,-0.359466,1.064465,1.886571
100,-0.495846,1.891314,0.137525,0.268820,-0.765395,-0.226297,1.364427,2.418200
100,-0.459116,1.888368,0.137418,0.268401,-0.728455,-0.189777,1.362302,2.414433
100,-0.313674,1.961876,0.140067,0.278849,-0.588205,-0.039143,1.415332,2.508420
100,-0.527077,1.940936,0.139317,0.275873,-0.800139,-0.254014,1.400226,2.481647
100,-0.344533,1.748196,0.132219,0.248478,-0.603683,-0.085383,1.261180,2.235213
100,-0.696552,1.728437,0.131470,0.245669,-0.954233,-0.438871,1.246925,2.209949
100,-0.489915,1.867491,0.136656,0.265434,-0.757761,-0.222069,1.347241,2.387741
100,-0.600159,1.489692,0.122053,0.211736,-0.839383,-0.360936,1.074690,1.904694
100,-0.230447,1.870902,0.136781,0.265918,-0.498538,0.037644,1.349702,2.392103
100,-0.486722,1.831524,0.135334,0.260322,-0.751976,-0.221467,1.321294,2.341755
100,-0.828529,2.321679,0.152371,0.329989,-1.127175,-0.529882,1.674900,2.968457
100,-0.545995,2.274982,0.150830,0.323352,-0.841623,-0.250367,1.641213,2.908752
100,-0.504887,1.935078,0.139107,0.275040,-0.777536,-0.232237,1.396000,2.474157
100,-0.437131,2.277181,0.150903,0.323664,-0.732901,-0.141360,1.642799,2.911564
100,-0.688012,2.403825,0.155043,0.341665,-0.991896,-0.384128,1.734162,3.073488
100,-0.358226,1.993546,0.141193,0.283350,-0.634964,-0.081487,1.438179,2.548912
100,-0.503166,1.593897,0.126250,0.226547,-0.750615,-0.255716,1.149866,2.037929
100,-0.216409,1.942169,0.139362,0.276048,-0.489558,0.056740,1.401115,2.483222
100,-0.237710,1.969740,0.140347,0.279967,-0.512791,0.037371,1.421005,2.518474
100,-0.403731,1.752746,0.132391,0.249125,-0.663218,-0.144244,1.264462,2.241031
100,-0.465694,1.897835,0.137762,0.269747,-0.735708,-0.195681,1.369132,2.426539
100,-0.630968,1.627829,0.127586,0.231369,-0.881038,-0.380899,1.174344,2.081313
100,-0.307762,1.835221,0.135470,0.260847,-0.573284,-0.042240,1.323961,2.346481
100,-0.685527,2.475933,0.157351,0.351914,-0.993935,-0.377119,1.786182,3.165685
100,-0.880840,2.179599,0.147635,0.309795,-1.170204,-0.591476,1.572401,2.786797
100,-0.546022,2.049638,0.143166,0.291323,-0.826626,-0.265417,1.478645,2.620630
100,-0.777342,2.100081,0.144917,0.298492,-1.061379,-0.493306,1.515035,2.685126
100,-0.332268,2.371453,0.153995,0.337064,-0.634099,-0.030438,1.710809,3.032098
100,-0.501389,2.019503,0.142109,0.287040,-0.779923,-0.222855,1.456905,2.582101
100,-0.498319,1.893195,0.137593,0.269087,-0.768002,-0.228636,1.365784,2.420605
100,-0.362619,1.858805,0.136338,0.264199,-0.629842,-0.095397,1.340975,2.376635
100,-0.464700,2.835257,0.168382,0.402986,-0.794729,-0.134671,2.045405,3.625110
100,-0.365693,2.296689,0.151548,0.326437,-0.662727,-0.068658,1.656872,2.936506
100,-0.514469,1.762486,0.132759,0.250509,-0.774676,-0.254262,1.271489,2.253483
100,-0.428029,2.225360,0.149176,0.316299,-0.720415,-0.135643,1.605414,2.845306
100,-0.666486,1.846500,0.135886,0.262450,-0.932823,-0.400150,1.332098,2.360903
100,-0.555650,2.133264,0.146057,0.303209,-0.841922,-0.269378,1.538974,2.727553
100,-0.343028,2.006303,0.141644,0.285164,-0.620650,-0.065406,1.447383,2.565224
100,-0.548488,2.087859,0.144494,0.296755,-0.831697,-0.265279,1.506218,2.669499
100,-0.236893,1.644286,0.128230,0.233709,-0.488223,0.014437,1.186217,2.102355
100,-0.535908,2.372464,0.154028,0.337207,-0.837803,-0.234013,1.711538,3.033390
100,-0.501704,1.621039,0.127320,0.230404,-0.751252,-0.252157,1.169446,2.072632
100,-0.518313,2.204264,0.148468,0.313300,-0.809310,-0.227317,1.590195,2.818333
100,-0.538388,1.633615,0.127813,0.232192,-0.788902,-0.287875,1.178519,2.088711
100,-0.914757,1.679058,0.129578,0.238651,-1.168731,-0.660784,1.211302,2.146814
100,-0.458432,1.734243,0.131691,0.246495,-0.716545,-0.200318,1.251114,2.217373
100,-0.714629,2.327790,0.152571,0.330858,-1.013668,-0.415590,1.679309,2.976271
100,-0.316311,1.950652,0.139666,0.277254,-0.590055,-0.042566,1.407235,2.494069
100,-0.577394,1.813638,0.134671,0.257779,-0.841350,-0.313438,1.308391,2.318886
100,-0.401627,1.729396,0.131506,0.245806,-0.659379,-0.143874,1.247617,2.211174
100,-0.224609,2.049805,0.143171,0.291347,-0.505225,0.056007,1.478766,2.620844
100,-0.299837,2.497424,0.158032,0.354968,-0.609581,0.009906,1.801686,3.193162
100,-0.500068,1.520478,0.123308,0.216111,-0.741751,-0.258385,1.096900,1.944057
100,-0.349155,2.377667,0.154197,0.337947,-0.651381,-0.046930,1.715291,3.040043
100,-0.266071,2.482890,0.157572,0.352903,-0.574912,0.042769,1.791201,3.174579
100,-0.638565,1.775105,0.133233,0.252302,-0.899702,-0.377428,1.280593,2.269618
100,-0.457112,1.753945,0.132437,0.249295,-0.716687,-0.197536,1.265327,2.242563
100,-0.664330,1.933242,0.139041,0.274779,-0.936850,-0.391809,1.394675,2.471809
100,-0.496126,1.755473,0.132494,0.249512,-0.755815,-0.236437,1.266430,2.244517
100,-0.372520,1.791643,0.133852,0.254653,-0.634870,-0.110170,1.292523,2.290764
100,-0.443408,1.881816,0.137179,0.267470,-0.712280,-0.174537,1.357575,2.406056
100,-0.527880,2.017953,0.142055,0.286819,-0.806307,-0.249452,1.455787,2.580119
100,-0.485750,1.909591,0.138188,0.271417,-0.756599,-0.214902,1.377613,2.441569
100,-0.503495,1.486920,0.121939,0.211342,-0.742496,-0.264494,1.072691,1.901150
100,-0.703458,2.119450,0.145583,0.301245,-0.988802,-0.418115,1.529009,2.709891
100,-0.480076,2.208357,0.148605,0.313882,-0.771342,-0.188809,1.593148,2.823567
100,-0.506842,1.662761,0.128948,0.236335,-0.759581,-0.254104,1.199545,2.125977
100,-0.566758,2.173426,0.147425,0.308917,-0.855712,-0.277804,1.567948,2.778903
100,-0.469651,1.758923,0.132624,0.250002,-0.729594,-0.209707,1.268918,2.248927
100,-0.308752,2.149655,0.146617,0.305539,-0.596121,-0.021383,1.550799,2.748510
100,-0.533833,2.103400,0.145031,0.298964,-0.818094,-0.249572,1.517430,2.689369
100,-0.519333,1.971660,0.140416,0.280239,-0.794548,-0.244118,1.422390,2.520929
100,-0.352300,1.632444,0.127767,0.232025,-0.602723,-0.101876,1.177674,2.087213
100,-0.329500,1.691958,0.130075,0.240484,-0.584447,-0.074552,1.220609,2.163308
100,-0.385089,1.911936,0.138273,0.271751,-0.656103,-0.114074,1.379304,2.444567
100,-0.422607,2.281372,0.151042,0.324260,-0.718649,-0.126564,1.645822,2.916921
100,-0.562617,1.735909,0.131754,0.246731,-0.820854,-0.304379,1.252315,2.219502
100,-0.588339,1.797673,0.134077,0.255510,-0.851130,-0.325547,1.296874,2.298473
100,-0.599672,1.507291,0.122772,0.214237,-0.840304,-0.359039,1.087386,1.927195
100,-0.557925,1.602329,0.126583,0.227745,-0.806028,-0.309822,1.155948,2.048709
100,-0.388915,2.004512,0.141581,0.284909,-0.666413,-0.111417,1.446091,2.562934
100,-0.724356,1.778716,0.133369,0.252816,-0.985759,-0.462954,1.283197,2.274235
100,-0.548025,2.614249,0.161686,0.371573,-0.864930,-0.231120,1.885966,3.342533
100,-0.541851,1.712927,0.130879,0.243465,-0.798374,-0.285329,1.235736,2.190118
100,-0.315150,1.988188,0.141003,0.282589,-0.591516,-0.038784,1.434314,2.542062
100,-0.688253,1.863091,0.136495,0.264808,-0.955784,-0.420723,1.344067,2.382116
100,-0.534825,2.031985,0.142548,0.288814,-0.814219,-0.255432,1.465910,2.598060
100,-0.466532,2.201462,0.148373,0.312902,-0.757344,-0.175721,1.588174,2.814751
100,-0.434636,1.560745,0.124930,0.221835,-0.679499,-0.189774,1.125949,1.995541
100,-0.249296,2.139314,0.146264,0.304069,-0.535974,0.037381,1.543339,2.735289
100,-0.644377,1.629333,0.127645,0.231583,-0.894562,-0.394192,1.175430,2.083236
100,-0.475014,1.626321,0.127527,0.231155,-0.724968,-0.225061,1.173257,2.079385
100,-0.422660,2.239288,0.149643,0.318279,-0.715959,-0.129360,1.615462,2.863114
100,-0.645086,1.788582,0.133738,0.254218,-0.907213,-0.382960,1.290315,2.286849
100,-0.084916,2.449429,0.156507,0.348147,-0.391669,0.221836,1.767062,3.131797
100,-0.648986,1.969015,0.140322,0.279864,-0.924016,-0.373955,1.420482,2.517548
100,-0.310996,1.956887,0.139889,0.278140,-0.585178,-0.036814,1.411733,2.502041
100,-0.726698,2.031715,0.142538,0.288775,-1.006073,-0.447323,1.465715,2.597715
100,-0.378461,2.491561,0.157847,0.354135,-0.687841,-0.069081,1.797457,3.185666
100,-0.572008,1.901502,0.137895,0.270268,-0.842282,-0.301734,1.371777,2.431227
100,-0.465157,2.175373,0.147491,0.309194,-0.754241,-0.176074,1.569352,2.781393
100,-0.640679,1.908291,0.138141,0.271233,-0.911435,-0.369922,1.376675,2.439908
100,-0.765887,2.258242,0.150274,0.320972,-1.060425,-0.471349,1.629135,2.887348
100,-0.361231,1.892292,0.137561,0.268959,-0.630850,-0.091612,1.365133,2.419451
100,-0.369023,2.473580,0.157276,0.351579,-0.677285,-0.060762,1.784485,3.162676
100,-0.518181,2.180018,0.147649,0.309854,-0.807573,-0.228789,1.572703,2.787332
100,-0.600567,2.337115,0.152876,0.332183,-0.900204,-0.300929,1.686036,2.988194
100,-0.636197,1.693092,0.130119,0.240646,-0.891230,-0.381164,1.221426,2.164757
100,-0.675094,2.508570,0.158385,0.356553,-0.985528,-0.364660,1.809727,3.207413
100,-0.495062,2.600509,0.161261,0.369620,-0.811134,-0.178991,1.876053,3.324965
100,-0.595373,1.940884,0.139316,0.275865,-0.868431,-0.322314,1.400188,2.481579
100,-0.434035,1.716839,0.131028,0.244021,-0.690851,-0.177220,1.238558,2.195120
100,-0.451247,2.938947,0.171434,0.417724,-0.787257,-0.115238,2.120208,3.757685
100,-0.722108,1.819194,0.134878,0.258569,-0.986468,-0.457748,1.312399,2.325990
100,-0.528597,2.063241,0.143640,0.293256,-0.810132,-0.247063,1.488459,2.638024
100,-0.501350,2.555057,0.159845,0.363160,-0.814647,-0.188053,1.843264,3.266851
100,-0.496791,1.759149,0.132633,0.250034,-0.756751,-0.236830,1.269081,2.249216
100,-0.510621,2.180007,0.147648,0.309853,-0.800012,-0.221230,1.572696,2.787319
100,-0.357409,1.280338,0.113152,0.181979,-0.579187,-0.135631,0.923658,1.637017
100,-0.522827,1.602881,0.126605,0.227824,-0.770972,-0.274681,1.156347,2.049415
100,-0.652181,1.912486,0.138293,0.271829,-0.923235,-0.381128,1.379701,2.445270
100,-0.724852,2.034032,0.142619,0.289105,-1.004386,-0.445318,1.467387,2.600677
100,-0.417358,1.908839,0.138161,0.271311,-0.688153,-0.146562,1.377070,2.440608
100,-0.640669,2.282206,0.151070,0.324379,-0.936766,-0.344573,1.646424,2.917988
100,-0.239183,1.906771,0.138086,0.271017,-0.509831,0.031466,1.375579,2.437964
100,-0.403846,1.825569,0.135114,0.259475,-0.668669,-0.139024,1.316998,2.334140
100,-0.580375,2.199375,0.148303,0.312606,-0.871049,-0.289701,1.586668,2.812082
100,-0.401368,1.927688,0.138841,0.273990,-0.673497,-0.129239,1.390668,2.464708
100,-0.340825,1.674329,0.129396,0.237979,-0.594441,-0.087209,1.207891,2.140768
100,-0.440767,1.975156,0.140540,0.280737,-0.716226,-0.165308,1.424913,2.525400
100,-0.382141,1.909338,0.138179,0.271381,-0.652972,-0.111311,1.377430,2.441246
